baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid,anatomyid,anatomy
100945560,"",260443,103479248,11589199,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 10 uM,"9,10,11-Trimethoxy-14-methyl-4,14-diazapentacyclo[11.7.0.02,6.07,12.015,20]icosa-1(13),2(6),7,9,11,15,17,19-octaene-3,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100945561,"",260443,103479297,11530963,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 10 uM,"3-(1H-indol-3-yl)-4-(3,4,5-trimethoxyphenyl)pyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100945562,"",260443,103479313,11681623,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 10 uM,"3-Phenyl-4-(3,4,5-trimethoxyphenyl)pyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100945563,"",260443,103479223,11151910,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 10 uM,"3-(1H-indol-3-yl)-4-naphthalen-1-ylpyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100945564,"",260443,103478960,11494006,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 10 uM,"3-(indole-3-yl)-4-(3,4-dimethoxyphenyl)-1H-pyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100945565,"",260443,103479321,2752461,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 10 uM,"3,4-diphenyl-1H-pyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100945803,"",260443,103479304,15422868,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 10 uM,"3-(3-indolyl)-4-phenyl-1H-pyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100945804,"",260443,103479329,11545624,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 10 uM,"3-(2-methyl-1H-indol-3-yl)-4-(3,4,5-trimethoxyphenyl)pyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100946450,"",260444,103479069,11575072,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 100 uM,"3-(5-methoxyindole-3-yl)-4-(3,4,5-trimethoxyphenyl)-1H-pyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100946451,"",260444,103479320,11572699,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 100 uM,"3-(4-Methoxyphenyl)-4-phenylpyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100946452,"",260444,103479223,11151910,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 100 uM,"3-(1H-indol-3-yl)-4-naphthalen-1-ylpyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100946453,"",260444,103478975,44407326,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 100 uM,"5,6,7-Trimethoxy-1,2,3,8-tetrahydro-benzo[a]pyrrolo[3,4-c]-carbazol-1,3-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100946454,"",260444,103479304,15422868,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 100 uM,"3-(3-indolyl)-4-phenyl-1H-pyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100946455,"",260444,103479329,11545624,2064,16480264,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of human ERBB2 expressed in Sf9 cells at 100 uM,"3-(2-methyl-1H-indol-3-yl)-4-(3,4,5-trimethoxyphenyl)pyrrole-2,5-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,521,"","",""
100952143,"",262079,103482296,44408869,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(4-(chlorodifluoromethoxy)phenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952144,"",262079,103482398,44408930,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(4-bromophenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952145,"",262079,103481817,44408663,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-N-m-tolyl-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952486,"",262079,103481824,44408666,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(3-methoxyphenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952487,"",262079,103483030,44409207,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"5-(4-(2-(benzo[d][1,3]dioxol-5-yl)ethylamino)-1-methyl-1H-imidazol-5-yl)-N-(4-chlorophenyl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952488,"",262079,103482931,44409176,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"5-(4-((1H-indazol-5-yl)methylamino)-1-methyl-1H-imidazol-5-yl)-N-(4-chlorophenyl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952489,"",262079,103481825,44408667,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(2-methoxyphenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952490,"",262079,103483020,44409203,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(4-chlorophenyl)-5-(1-methyl-4-(pyridin-2-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952491,"",262079,103482295,44408868,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(4-isopropylphenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952492,"",262079,103482375,11611374,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-N-(4-(trifluoromethyl)phenyl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952493,"",262079,103482374,44408916,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-N-(4-(trifluoromethoxy)phenyl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952494,"",262079,103482389,44408923,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(2-fluoro-4-methylphenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952495,"",262079,103481874,44408690,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-N-o-tolyl-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952496,"",262079,103482254,44408850,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(4-chlorophenyl)-5-(1-methyl-4-(quinolin-5-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952497,"",262079,103482489,44408975,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(4-benzylphenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952498,"",262079,103483013,44409200,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(4-chlorophenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952499,"",262079,103482314,44408879,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(4-chloro-3-(trifluoromethyl)phenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952500,"",262079,103482399,44408931,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"biphenyl-4-yl-(5-{3-methyl-5-[(pyridin-4-ylmethyl)-amino]-3H-imidazol-4-yl}-[1,3,4]oxadiazol-2-yl)-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952501,"",262079,103481880,44408694,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(3,4-dichlorophenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952502,"",262079,103482390,44408924,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(benzo[d][1,3]dioxol-5-ylmethyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952503,"",262079,103482930,44409175,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"5-(4-(3,4-difluorobenzylamino)-1-methyl-1H-imidazol-5-yl)-N-(4-chlorophenyl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952504,"",262079,103483019,44409202,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(4-chlorophenyl)-5-(1-methyl-4-(pyridin-3-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952505,"",262079,103482286,44408863,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(4-tert-butylphenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952506,"",262079,103481881,44408695,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(3,4-dimethoxyphenyl)-5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952507,"",262079,103482480,44408972,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-N-(4-phenoxyphenyl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952508,"",262079,103482247,44408845,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"N-(4-chlorophenyl)-5-(1-methyl-4-(quinolin-2-ylmethylamino)-1H-imidazol-5-yl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100952509,"",262079,103481816,44408662,2064,16321531,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Protective index against ErbB2 at 10 uM by HTRF method,"5-(1-methyl-4-(pyridin-4-ylmethylamino)-1H-imidazol-5-yl)-N-(3-(trifluoromethoxy)phenyl)-1,3,4-oxadiazol-2-amine",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100958023,"",263614,103486039,44410388,2064,16464582,Literature-derived,20181020,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2 at 10 uM in presence of 0.1 uM ATP,"(1S,3R,3aS,10aR)-1-(3-chlorophenyl)-3-hydroxy-3-phenyl-2,3a,5,10a-tetrahydro-1H-cyclopenta[c][1]benzazepine-4,10-dione",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
100993774,"",277521,103505699,11625778,2064,17256836,Literature-derived,20181021,0,0,Active,P04626,"","",ChEMBL,Decrease of HER2 ECD level in plasma of CD1 mouse xenografted with BT474 cells overexpressing HER2 at 30 mg/kg/day after 28 days,"methyl (5S,6S)-5-(hydroxycarbamoyl)-6-(4-phenyl3,6-dihydro-2H-pyridine-1-carbonyl)-7-azaspiro[2.5]octane-7-carboxylate",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,165,"",1969,Plasma
100994171,"",277520,103505699,11625778,2064,17256836,Literature-derived,20181021,0,0,Active,P04626,"","",ChEMBL,Decrease of tumor volume in CD1 mouse xenografted with BT474 cells overexpressing HER2 at 30 mg/kg/day after 28 days,"methyl (5S,6S)-5-(hydroxycarbamoyl)-6-(4-phenyl3,6-dihydro-2H-pyridine-1-carbonyl)-7-azaspiro[2.5]octane-7-carboxylate",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,165,"","",""
101064250,"",299191,103534649,44431891,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,"N-(4-chlorophenyl)-1-(2-(6-methyl-5,6-dihydrobenzo[d][1,3]dioxol-4-yl)ethyl)-1H-pyrazole-5-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064251,"",299191,103534651,44431893,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,"1-(3,4-dimethoxyphenethyl)-N-(4-chlorophenyl)-1H-pyrazole-5-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064252,"",299191,103534656,44431898,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,N-(4-ethylphenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-pyrazole-5-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064253,"",299191,103534658,44431900,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,1-(2-(pyridin-4-yl)ethyl)-N-(3-(trifluoromethoxy)phenyl)-1H-pyrazole-5-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064254,"",299191,103534676,44431918,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,N-(4-chlorophenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-indole-2-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064255,"",299191,103534693,44431932,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,N-(3-chloro-4-(trifluoromethyl)phenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-benzo[d]imidazole-2-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064256,"",299191,103534706,44431941,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,N-(3-chloro-4-(trifluoromethyl)phenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-tetrazole-5-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064257,"",299191,103534650,44431892,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,"1-(3,4-difluorophenethyl)-N-(4-chlorophenyl)-1H-pyrazole-5-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064258,"",299191,103534665,44431907,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,1-(2-(pyridin-4-yl)ethyl)-N-(quinolin-3-yl)-1H-pyrazole-5-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064259,"",299191,103534685,44431925,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,N-(4-tert-butylphenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-imidazole-2-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064260,"",299191,103534666,44431908,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,N-(1H-indazol-5-yl)-1-(2-(pyridin-4-yl)ethyl)-1H-pyrazole-5-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064261,"",299191,103534667,44431909,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,N-(1H-indazol-6-yl)-1-(2-(pyridin-4-yl)ethyl)-1H-pyrazole-5-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064262,"",299191,103534672,44431914,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,N-(4-chlorophenyl)-5-methyl-2-(2-pyridin-4-ylethyl)pyrazole-3-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064263,"",299191,103534677,44431919,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,1-(2-(pyridin-4-yl)ethyl)-N-(4-(trifluoromethoxy)phenyl)-1H-indole-2-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064264,"",299191,103534704,44431940,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,N-(4-tert-butylphenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-tetrazole-5-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064265,"",299191,103534646,44431888,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,N-(4-chlorophenyl)-1-(2-(pyridin-2-yl)ethyl)-1H-pyrazole-5-carboxamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064266,"",299191,103534662,44431904,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,2-(2-pyridin-4-yl-ethyl)-2H-pyrazole-3-carboxylic acid biphenyl-4-ylamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
101064267,"",299191,103534671,44431913,2064,17481893,Literature-derived,20181022,0,0,Unspecified,P04626,"","",ChEMBL,Inhibition of ErbB2/Her2 at 10 uM,"N-(3,4-dimethoxyphenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-pyrazole-5-carboxamide",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
