AID,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,AID_type,PUBCHEM_ACTIVITY_SCORE,activity_added,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,IC50 (mm),Selectivity,Inhibition (%),Ki (mm),Kd (mm),Activity (%),Standard Value,Standard Units,Activity Comment,Data Validity Comment,pKd_min,pKd_max,pIC50_min,pIC50_max,Type,Action,Reference (PubMed ID),IC50,Target Accession(s),Ligand,Target,IC50 Qualifier,Enzyme Activity [1],Enzyme Activity [2],Average Enzyme Activity,Panel ID,Panel Name,Panel Target,%Inhibition,High Concentration (5 x IC50),Low Concentration (IC50 / 2),Qualifier,% Degradation,Kd Qualifier,Kd,qualifier,pKi,Activity Qualifier,EC50 Qualifier,EC50,target_name
1342637,374342756,57802866,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,<,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374301705,57802867,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,=,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374297025,57802868,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,<,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374322530,57802871,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,<,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1797499,386053191,57802873,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.05,IC50,<,0.05,0,0,0,0,0,,,,,,,,,,,,50,P04626,BDBM351467,Receptor tyrosine-protein kinase erbB-2,<,,,,,,,,,,,,,,,,,,,
1342637,374277121,57802878,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,<,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374308254,57802880,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,=,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1797499,386053152,57802888,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.525,IC50,,0.525,0,0,0,0,0,,,,,,,,,,,,525,P04626,BDBM351428,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1342637,374354559,57802889,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,=,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1797499,386053251,57802891,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.525,IC50,,0.525,0,0,0,0,0,,,,,,,,,,,,525,P04626,BDBM351527,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1342637,374329363,57802892,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,=,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374284086,57802901,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,<,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374346599,57802904,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,<,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374354736,57802905,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,=,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1797499,386053069,57802905,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.05,IC50,<,0.05,0,0,0,0,0,,,,,,,,,,,,50,P04626,BDBM351344,Receptor tyrosine-protein kinase erbB-2,<,,,,,,,,,,,,,,,,,,,
1342637,374341662,57802906,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,<,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1797499,386053211,57802907,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.05,IC50,<,0.05,0,0,0,0,0,,,,,,,,,,,,50,P04626,BDBM351487,Receptor tyrosine-protein kinase erbB-2,<,,,,,,,,,,,,,,,,,,,
1797499,386053187,57802908,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.05,IC50,<,0.05,0,0,0,0,0,,,,,,,,,,,,50,P04626,BDBM351463,Receptor tyrosine-protein kinase erbB-2,<,,,,,,,,,,,,,,,,,,,
1342637,374354509,57802910,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,=,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374314934,57802916,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,=,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374312865,57802919,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,<,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374349711,58013772,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,<,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374329606,58013780,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,=,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342637,374350333,58013796,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,<,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1797499,386053242,58013796,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.05,IC50,<,0.05,0,0,0,0,0,,,,,,,,,,,,50,P04626,BDBM351518,Receptor tyrosine-protein kinase erbB-2,<,,,,,,,,,,,,,,,,,,,
1342637,374316792,58013804,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,<,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1797499,386053024,58013804,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.05,IC50,<,0.05,0,0,0,0,0,,,,,,,,,,,,50,P04626,BDBM351299,Receptor tyrosine-protein kinase erbB-2,<,,,,,,,,,,,,,,,,,,,
1342637,374298552,58013819,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,=,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1797499,386053032,58013819,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.525,IC50,,0.525,0,0,0,0,0,,,,,,,,,,,,525,P04626,BDBM351307,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1797499,386053032,58013819,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.05,IC50,<,0.05,0,0,0,0,0,,,,,,,,,,,,50,P04626,BDBM351307,Receptor tyrosine-protein kinase erbB-2,<,,,,,,,,,,,,,,,,,,,
1119725,242612631,58191950,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,2.9,IC50,=,2.9,0,0,0,0,0,2900,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1119725,242612632,58191961,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,3.4,IC50,=,3.4,0,0,0,0,0,3400,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1119725,242612630,58191965,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.066,IC50,=,0.066,0,0,0,0,0,66,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1119725,242612623,58191997,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.039,IC50,=,0.039,0,0,0,0,0,39,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1806610,471698534,59404878,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.011,IC50,,0.011,0,0,0,0,0,,,,,,,,,,,,11,P04626,BDBM557872,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698534,59404878,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.03,IC50,,0.03,0,0,0,0,0,,,,,,,,,,,,30,P04626,BDBM557872,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698534,59404878,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.023,IC50,,0.023,0,0,0,0,0,,,,,,,,,,,,23,P04626,BDBM557872,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1342329,374338432,59452559,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374348575,59452559,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374330138,59452561,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,=,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374303354,59452563,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374310559,59452564,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374285203,59452566,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374322035,59452567,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374327012,59452572,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374292885,59452573,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374304450,59452576,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374322687,59452578,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374283652,59452581,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374270668,59452582,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374340280,59452586,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,=,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374355472,59452594,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374346032,59452597,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374277170,59452598,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374285641,59452607,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374327242,59452611,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374333932,59452612,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374290817,59452613,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374348275,59452616,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,=,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374359323,59452617,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374267841,59452622,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374288826,59452624,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374277827,59452625,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374297277,59452628,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374272167,59452632,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374340524,59452636,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374281359,59452637,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374351903,59452639,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374347106,59452642,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374343649,59452644,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374352357,59452645,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374350653,59452646,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374288029,59452648,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374292124,59452650,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374311935,59452652,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,=,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374345338,59452656,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374357396,59452657,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374300884,59452662,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374301560,59452663,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374295032,59452667,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374361060,59452671,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374269356,59452673,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1,IC50,<,1,0,0,0,0,0,1000,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1342329,374305702,59452674,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,<,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
